plant_age_months,number_of_plants,fertilizer_type,fertilizer_frequency,pesticide_type,pesticide_frequency,pruning_interval_months,shade_tree_present,soil_ph,avg_temp_c,avg_rainfall_mm,avg_humidity_pct,previous_yield_per_tree,previous_fine_pct,previous_premium_pct,previous_commercial_pct,trees_productive_pct,yield_trend,yield_kg,fine_grade_pct,premium_grade_pct,commercial_grade_pct
119,269,organic,often,synthetic,rarely,36,False,5.031123700028013,20.066043704376426,128.41386185779,65.1164187388573,1.1454682171486879,26.018846493398037,48.993251616398354,24.987901890203617,75.6860303585674,0,464.1045256546962,21.90903234538354,61.4366993142243,16.654268340392164
90,506,synthetic,never,synthetic,never,6,False,6.607568854273741,24.547478695374327,253.77229730518542,67.30071801664518,4.956688022055929,26.363902002862748,44.88219267264138,28.753905324495875,87.52985771859879,1,663.2905929379227,18.893169062584974,53.95763550309746,27.14919543431757
38,333,synthetic,sometimes,synthetic,rarely,12,True,5.3653649317441285,24.142042309229687,195.00519720294892,60.01116554971857,2.3891113202201932,30.05815163116899,41.862390904329395,28.079457464501623,64.44999591345493,1,689.8163743494232,21.49341073333245,64.37401361910402,14.132575647563527
62,647,organic,sometimes,organic,rarely,24,False,5.697406461334379,29.114874221619385,155.72603094915334,67.55454318074408,0.9438572551061455,17.54027235954527,57.005882801724624,25.453844838730106,74.15619254335745,0,970.4720797447992,23.585980596473643,63.36715821025896,13.046861193267397
75,956,synthetic,often,synthetic,rarely,12,False,6.269146946753964,22.65983044933753,250.91156349667602,73.67451441971629,2.7317455485264617,34.14174535273641,53.13618511805902,12.722069529204575,74.75488915505636,0,2449.9526276115353,17.239837724050837,55.60425722534091,27.15590505060826
183,122,organic,never,organic,sometimes,12,False,6.610360510999751,26.612436806640368,172.84223081826607,58.58041387547058,4.626993773897485,22.251194786642227,46.576078676322965,31.172726537034805,80.61157828692474,-1,85.64216258945345,20.3071984043521,58.97881242953412,20.71398916611377
73,739,synthetic,often,none,rarely,12,True,5.437614555382905,22.52008422630159,202.25639837103842,84.48088344083763,0.6194584469656716,21.832854399506104,44.15041883012751,34.01672677036639,67.44042374773933,1,2166.4083145711766,20.295165643438636,60.898147029000825,18.80668732756054
82,144,organic,rarely,none,never,12,False,5.841490008157717,24.43916231563423,136.01957714866745,80.96277712346895,2.193778971768748,17.350852318244733,66.0704207521709,16.578726929584363,64.10930812286007,0,201.93289991447662,25.01702281986965,63.60448943923114,11.37848774089921
86,740,organic,sometimes,none,rarely,6,True,4.904582168251548,22.760823728349717,152.57947930684617,76.78593611304666,3.2737531111906537,12.027621743826167,66.815583406429,21.15679484974484,79.99659142705413,0,1384.1827509376772,26.383648133490475,68.19199041582718,5.4243614506823405
37,460,organic,often,synthetic,rarely,24,True,5.573717484472329,24.218718393618282,195.9250924220039,89.38082655716678,4.1944962756643625,16.684087705283726,63.49375730659537,19.8221549881209,70.43291293771028,0,655.0526479949602,24.701377683717716,64.97588260143725,10.322739714845042
82,1422,synthetic,rarely,organic,sometimes,6,False,6.4537685733991985,32.0,97.47172671779117,90.50755364122034,3.7136680315887154,18.053336445951945,62.4159197861179,19.53074376793016,92.41665150073939,-1,2137.1671182220143,16.115990750912133,48.60492367142926,35.279085577658606
56,693,none,sometimes,none,never,6,True,4.950018734253436,20.10617915682071,211.5648308454064,78.510990831423,0.9347528712478059,22.957799239110223,42.07622186301846,34.965978897871324,64.29309674382678,1,648.6622738348303,20.762865788164078,52.67508943515384,26.56204477668208
67,350,organic,sometimes,synthetic,sometimes,12,False,6.209433532935542,27.398485997236577,177.25813617819546,81.54297931233387,0.5426303605136269,31.494095406470606,58.44947974111345,10.056424852415944,75.61510930714239,0,720.2981189773889,22.57159062312887,64.21514518851573,13.213264188355396
146,168,organic,never,synthetic,sometimes,18,True,5.626726701504542,24.14398756668531,257.5635791602734,68.4141818114925,2.1298870988764573,30.26010716000663,44.60473879951078,25.135154040482597,85.66432853101207,0,181.52068789045967,20.520039973958703,59.00094601349817,20.479014012543125
36,56,organic,sometimes,synthetic,sometimes,12,True,6.093905239169158,25.712466114265396,211.2442483017968,73.98606485677647,1.50319434115855,19.178862190650506,47.28107452417516,33.540063285174334,63.03105361633091,0,65.70381515965211,24.569723441843873,69.9419322507529,5.488344307403224
16,598,none,sometimes,synthetic,often,36,False,6.249509274541456,28.027911898026716,137.50861510197686,87.12113658453106,3.7626781098860373,11.7390604158076,69.58481921891916,18.676120365273235,86.90396101874907,0,130.8580534346136,19.413358610080117,48.61896592065482,31.967675469265068
37,264,organic,sometimes,organic,never,12,False,6.416496871802515,23.058917629193893,174.85277740129666,77.50103976373794,4.133841591781087,23.854371741877515,57.28200056233494,18.863627695787542,61.28372068149715,0,346.7586627258602,22.18243301203501,60.587336920543,17.230230067421992
94,568,none,rarely,synthetic,often,6,True,5.49048512399795,29.449377547283255,173.05191241855988,61.53641779309141,4.51038982141965,23.069808662384858,68.20514267506364,8.725048662551501,79.93557409185212,-1,605.4041776249117,18.229145297606593,59.7146081156389,22.056246586754504
16,975,synthetic,sometimes,synthetic,sometimes,18,False,5.680990391713027,26.240747598243193,178.11282857150542,76.67378230366351,4.7957997876357314,25.5142362763079,41.834863753198995,32.65089997049311,74.12357895877624,-1,584.0101029872404,18.417707862149207,56.94605074195259,24.63624139589821
119,1141,organic,often,none,rarely,6,False,6.214205719015713,19.907710189579184,148.19462775302932,56.771845521366274,3.2381712855706914,13.579360924164984,47.73298384268335,38.68765523315166,67.8764037124772,1,2382.0226942210484,23.61842070483014,63.69859285854145,12.682986436628404
66,508,none,often,synthetic,rarely,18,True,5.4747441108389125,28.633499040794142,147.82871473614213,70.15475152322294,1.647552720041575,23.597887323825596,55.374069004048835,21.028043672125563,81.46995507607551,1,817.3572077096884,20.073478696293556,54.34334895852722,25.583172345179214
85,475,synthetic,sometimes,organic,sometimes,6,True,5.303756134671434,25.047353537420513,230.73971787267328,85.66676394105195,4.5072285251280455,15.419097108023415,64.57939990843056,20.001502983546033,72.0404077868963,0,976.3066960846314,23.192728315971628,63.62209350396525,13.185178180063112
144,678,synthetic,sometimes,none,rarely,24,True,5.081713369304978,25.297605143818394,183.05214994548163,86.05227346655201,1.3137615338089936,11.244450434743428,54.596831193474934,34.15871837178164,69.89212817433123,0,1043.8542296125759,21.384803162336297,63.067456394768016,15.547740442895687
63,58,synthetic,often,synthetic,sometimes,24,True,4.0,20.524084593312622,167.2164586483537,75.41604383171861,3.239083273030021,25.64839702031115,48.071404874098334,26.280198105590515,77.05782047031562,-1,111.88808939637795,22.674745204643514,60.03164225200278,17.293612543353703
36,143,none,sometimes,synthetic,rarely,12,True,5.390536038991816,23.509476194264273,128.1827983144025,80.42893403717993,4.824476387511009,16.941381512406164,49.69471388007325,33.36390460752058,78.9803726197427,0,123.01062017577559,18.49406057382348,55.61453458559022,25.891404840586304
205,50,synthetic,rarely,organic,sometimes,12,True,6.23550287035349,23.267232716830936,146.67391649489693,76.4470282518353,1.7648492139715577,11.596219439833039,62.07809121785793,26.325689342309033,66.79965327684039,0,57.137046794563354,19.007196464082426,59.664451433452385,21.32835210246519
92,397,organic,never,synthetic,rarely,12,True,6.42312827967123,27.697089807956836,182.1993980763137,70.021291266319,4.218678627059464,25.294542217700858,50.911958348735745,23.79349943356339,66.44406293261508,0,410.22066087445444,26.47193494901242,67.42661766688099,6.101447384106592
81,151,synthetic,often,none,never,24,True,6.436874238668913,23.9098248145498,103.41445254434788,84.39908180888807,3.1007973324896065,33.94966651097439,58.664515795040955,7.385817693984649,88.49461040388809,1,340.7818649288414,22.496159933628164,59.64859466694603,17.855245399425804
17,554,organic,rarely,synthetic,often,18,False,5.207261978948592,26.97486299221146,179.99475688401517,94.34217058785053,1.2781940937666463,24.671681614926037,43.16391032569813,32.16440805937584,77.02311794192316,-1,180.7045519758243,21.597920868591274,57.50589899016594,20.896180141242787
93,417,none,often,synthetic,sometimes,18,True,6.6202073724210875,28.191436513534605,216.50844223062214,86.17579535103312,3.147667683928227,16.45591093452757,55.43175899109096,28.112330074381475,76.66834021963163,0,346.07141100805427,19.983445779186184,55.878040586761244,24.138513634052572
184,839,synthetic,sometimes,none,sometimes,12,True,6.544565760580403,24.30655950679291,259.8226277327244,73.48211325317025,4.716332267347581,29.393474068014292,55.4159431254463,15.190582806539418,73.91729983126743,0,841.6128856254464,20.14592470911796,57.87879527106634,21.9752800198157
9,175,organic,often,none,sometimes,24,True,5.380818053685131,15.647440200476346,150.74032307397,62.82742754727995,4.089548061037664,22.554873854977735,45.50351897356658,31.941607171455694,90.18171862330462,0,8.884923661069779,24.231142565786634,65.40534023751187,10.363517196701508
41,128,organic,never,organic,rarely,18,True,5.507551622257781,23.360509631431583,203.89487687742522,73.32434093276372,1.259289769332755,31.55331616671888,63.09251242585405,5.354171407427074,79.6450648616946,0,139.68758869908268,24.666310948029157,66.89481082079338,8.438878231177469
79,792,organic,sometimes,synthetic,sometimes,12,False,5.248596665197535,25.476970641517596,143.05010632530582,92.44567323080179,2.29877068698846,11.86629341688982,60.173503575845956,27.960203007264226,72.06453572653889,0,1693.6892375235152,23.33884843044882,60.428228918344765,16.232922651206415
161,914,synthetic,rarely,synthetic,often,12,False,4.845834211928045,22.14558776644845,177.89516259657074,81.63536350279625,3.9075307828314587,14.980960841776325,52.88025215414946,32.13878700407422,82.29463184387131,0,1514.9321887331994,18.171747802352108,55.922671312652064,25.90558088499582
78,430,organic,often,none,sometimes,6,True,6.2498169616620585,24.800845644024584,127.98324111681886,83.31734534044423,4.468525353369968,31.63861359918264,56.71804204849082,11.643344352326544,77.0343260456718,-1,860.8540248366652,26.45840508077777,66.94613096855483,6.595463950667408
96,508,synthetic,never,synthetic,rarely,12,True,5.936397419496366,25.729987833108016,101.00377463307981,60.775073238794384,1.8708430568298355,25.585332427715954,60.25986116844297,14.154806403841079,92.39016784382086,-1,771.4419080613561,24.398708722507006,64.44394831477669,11.1573429627163
126,768,organic,rarely,organic,rarely,12,False,5.558509720236162,24.97124461987958,168.35169524828035,62.65470289324165,2.3129226238772755,21.945995391055828,69.5929138982332,8.461090710710963,81.49643002574095,-1,915.4430366073827,23.544896707696513,57.41823178499008,19.036871507313414
139,511,synthetic,rarely,synthetic,often,12,False,5.728395944866395,18.86063528012457,140.09819175693428,85.6878297289428,2.039874381416034,26.457872122285515,54.721796809354174,18.820331068360304,71.12603966874904,0,614.5886761346044,20.2577937251847,57.6122224486738,22.129983826141505
21,134,organic,often,synthetic,rarely,6,True,6.639451591847981,16.99986765432176,214.42811710183503,71.75832580632567,2.9465797110204166,34.316393500185214,67.87569923951213,-2.192092739697344,84.96005989908532,-1,72.28933571218568,26.04941463276401,68.23024348606927,5.720341881166718
223,565,organic,sometimes,organic,sometimes,6,True,5.109793090685364,24.530025860196723,148.0912927854472,70.49333474463447,4.402853180672566,20.58112895400943,61.51194427741649,17.90692676857408,80.60694897014565,0,802.8226255615115,22.908455880184253,61.602527557650575,15.489016562165176
60,1463,organic,rarely,organic,rarely,24,True,8.0,22.517338565302122,213.75082451700933,72.82180127908904,0.7270862260647211,15.427311723839113,64.57368451157876,19.999003764582127,90.14255796438692,0,2010.7816106205648,23.09501242990759,66.92127252185605,9.983715048236348
136,613,synthetic,sometimes,synthetic,often,12,True,6.303151302945764,23.71031843165824,152.0820101745847,81.56481673945848,2.755814845314204,24.703862549312255,65.34969514442585,9.9464423062619,63.408867762532545,1,1027.9566877475902,21.02040323944881,60.450767232369046,18.528829528182143
68,238,synthetic,rarely,none,never,6,True,6.316922432643905,21.32701140643249,172.83772830148476,83.6003046376691,1.1028969433064542,23.597881723007873,54.85925121568954,21.542867061302587,65.50233288027756,-1,373.9785121287828,23.961963432090318,62.12009750060039,13.917939067309298
27,259,synthetic,sometimes,synthetic,often,18,True,4.985436509528375,23.42491832608843,186.2422114890451,68.96470121419115,1.1987115751134496,29.52162119362239,55.67239110981086,14.805987696566746,74.83732083741246,1,393.15203153418196,22.271456184519597,61.93560504293544,15.792938772544964
129,344,organic,rarely,synthetic,rarely,36,False,5.7150270416292335,19.828888854376455,200.5209181252277,57.29289611796666,2.5085555657249605,10.889246419344108,62.53484416454155,26.575909416114342,76.85580829109995,0,297.0855728639656,17.579146583079734,60.58255364603232,21.838299770887943
66,736,none,sometimes,synthetic,never,12,False,6.0364014271100475,25.400894916557384,176.57282838080704,86.02221487471165,3.716901343190541,17.437667768463726,40.6190723876299,41.943259843906375,60.210465335791106,0,674.1709230258997,18.382072954302828,54.02286380872799,27.59506323696918
21,494,synthetic,rarely,organic,sometimes,12,False,5.213397107356579,25.190917419620423,154.40064380365328,80.57556100852587,3.3842102560258276,23.73325626434104,57.564825606913445,18.70191812874552,75.87476127146431,0,246.4814904299097,20.315021806159166,58.319626491885224,21.36535170195561
31,1270,organic,sometimes,organic,sometimes,12,True,5.781518440234836,25.57389924995249,215.19470261565007,75.11174342361069,4.514439841526803,27.628004240207613,40.68089877224321,31.691096987549173,85.33391256186201,0,1809.8314528285082,23.254951541815537,65.28168032527991,11.463368132904563
117,316,synthetic,sometimes,none,often,18,True,5.991919768368274,26.20552358198569,181.9913538699806,71.05295678283923,4.810366974915974,27.88669842794862,42.12184426858417,29.991457303467215,83.47712980642436,-1,594.963836983771,23.581249264087596,62.07663648383042,14.342114252081977
115,124,organic,often,synthetic,sometimes,18,True,6.284882555586173,20.356866052160818,169.84202423359093,69.10095596067077,3.2633786211254767,13.812366069279943,55.08229863004716,31.10533530067289,81.92580167132047,0,324.54098346437377,23.375871370535126,69.70521518824819,6.918913441216688
7,1118,synthetic,often,none,sometimes,18,True,6.367424231677726,23.925470059960958,187.8968081467834,95.0,3.268446031866068,17.83491096231897,50.484246334270985,31.680842703410043,85.90931279198361,0,11.305772623422268,20.298803945710336,61.56344037677774,18.137755677511926
89,1223,synthetic,rarely,synthetic,never,36,True,5.18115178968464,25.667155718252193,197.9786649158247,85.10231924675686,2.0757689883143087,18.99931848107293,60.434574114180656,20.56610740474641,72.88716304633273,1,1593.1999688900905,21.02078218438464,59.90908862299909,19.070129192616264
26,1023,synthetic,sometimes,none,never,12,True,5.424949109406455,19.750450783115397,142.79627283262556,70.99477569350023,4.856467106262603,26.528243672352918,46.46036916116349,27.011387166483594,86.48298927199599,0,1990.3492806042595,22.072764191858713,59.28490834207792,18.64232746606337
74,134,organic,never,organic,rarely,36,True,5.8271437251202505,20.86411361844711,159.4815389356683,75.68512053970645,3.6659633377206973,11.845596632085844,59.505594678516424,28.648808689397733,62.09063984833125,0,131.72385107739092,25.94765019995097,63.0087204441231,11.04362935592593
49,109,organic,never,organic,often,18,True,6.1987991789418055,21.419111958502143,203.07968275326294,91.12399658917062,4.429833905490098,25.316754756053307,50.880198654168936,23.80304658977775,85.74899318236984,0,174.84810107131523,22.4057830203684,64.62251670624634,12.971700273385252
85,222,synthetic,sometimes,none,often,12,True,5.075094257036284,23.046972151531108,136.15866625806882,90.39379960316039,3.8957809189936046,22.10695561098469,42.8875288125804,35.0055155764349,66.91699639971196,1,381.41697449928876,21.751117653650287,58.92208959418847,19.326792752161246
126,451,organic,never,synthetic,rarely,18,True,5.2811753516313376,18.052412909494063,211.83215928766248,75.2371470627848,1.5626177949666735,27.655489198477955,69.6766704257755,2.6678403757465503,88.01256286794002,0,467.45037955196506,20.02249250614826,61.88685971590145,18.09064777795028
194,96,organic,sometimes,synthetic,rarely,6,True,4.6411305351570675,26.579412192915203,213.73497829364055,71.1272138572611,2.376165514884643,34.208167204940075,44.92083432841203,20.87099846664789,63.15246040691895,0,78.90541220893533,21.107823741959987,65.50311825050825,13.389058007531759
90,112,organic,sometimes,none,sometimes,24,False,6.68379060120414,23.292117214130528,111.97388558943646,69.79477592528615,1.7414451404195384,32.02307425802854,58.7288151993872,9.248110542584257,70.91171168416349,0,92.95605650832147,21.843687706380514,55.96852002277042,22.187792270849073
89,581,synthetic,rarely,synthetic,rarely,36,False,5.10426346053942,23.689969817140188,170.93998765747608,84.33222618773128,2.919112335228131,23.074667375822223,52.52927638247471,24.396056241703057,79.68915752934886,0,915.5619248705401,20.53343837451874,50.0624743507138,29.404087274767463
94,236,organic,rarely,none,often,24,True,6.2552384485833725,23.077091959716537,175.23159458105584,70.9974422712419,4.143018115290998,12.604884129285534,43.71519303584001,43.67992283487445,69.823949238345,0,279.73135000189313,24.489232489124944,63.43204135482783,12.078726156047225
95,87,none,rarely,synthetic,often,12,True,5.719176477163971,22.303790367857484,173.4959728197918,76.14774032167479,1.599986169874407,10.463493706013052,58.56221264163115,30.974293652355797,64.19533087430273,1,76.9641560938405,21.067051054528047,53.45262653074302,25.48032241472893
84,342,organic,often,organic,often,24,True,5.171997491724168,23.59699779270325,197.80978783695102,53.2365288901935,2.0884945742495735,32.9462631123897,41.34981438974568,25.703922497864617,70.5618176428236,1,653.0351621066807,22.41316138398658,67.3246953605912,10.262143255422217
53,321,synthetic,often,synthetic,never,6,True,6.550323619331257,28.23697135801356,158.57407015094057,67.35919782449635,1.2779816460122337,21.880264496497965,54.779730208260794,23.340005295241234,60.67911710538485,1,720.9660224001292,22.885270385328816,64.73612673137609,12.378602883295088
54,778,organic,never,none,rarely,18,True,6.061222749715583,29.952351689001272,213.43765316079106,76.42232725224956,3.0484004678885595,30.222763024849844,53.40969240495623,16.367544570193928,94.0531132069537,-1,899.202807030066,22.567259574380852,64.16124068933543,13.271499736283715
84,175,organic,sometimes,none,sometimes,18,False,5.656602963002335,28.132508113873598,201.42647961629262,74.45209264382167,0.7035339946512472,18.20935398648796,53.16520087963944,28.62544513387259,67.05861027806938,-1,227.79560514415263,18.531824336493244,58.47285701010111,22.995318653405647
21,890,synthetic,sometimes,organic,never,12,True,5.383469230439778,22.817133184039317,202.56204592599408,61.26933997469661,2.292705764643484,17.80323625563647,67.74231838462684,14.454445359736681,71.62063090764445,1,1137.4159050768942,25.141818986995524,64.1524753526364,10.705705660368068
65,246,synthetic,often,none,often,18,False,5.669359418670712,26.906792469195363,204.3611310946808,70.51939682332129,2.288621022906699,14.921992696452213,43.91859832220023,41.15940898134756,61.214542355049055,0,461.82804291358445,18.308596378127728,53.83911113124748,27.85229249062479
76,360,organic,sometimes,synthetic,sometimes,12,True,6.364943547756499,26.42604646355843,123.70184034769744,87.81502990663608,2.5079961532141914,14.553624283531295,68.98421033428522,16.462165382183485,90.45412607468639,1,946.3861823344403,24.220998437335535,69.68271293824797,6.096288624416488
164,1135,organic,sometimes,organic,never,6,False,6.760624021338809,21.556212587974287,197.33913984399476,61.978387560201945,1.841289528875715,11.22563150778982,67.23894824468427,21.53542024752592,84.66924311299448,1,1450.6625165864154,21.01196506870164,58.69018040430504,20.29785452699332
187,357,organic,sometimes,synthetic,sometimes,18,True,5.780082196884369,20.848511218885328,156.93057578680953,80.63557242797714,1.9685301607412342,27.93932080803776,50.2763784673163,21.784300724645938,90.52435530483649,1,582.1232462787216,22.673039218007915,60.74883568014979,16.578125101842296
26,478,organic,sometimes,none,sometimes,12,False,4.876669756210243,21.0411628585673,50.0,76.33834234109598,4.77689449664634,34.47081365475464,49.720272511166655,15.808913834078709,62.33158965053096,0,296.24483450851807,18.12404417811708,60.886910015067,20.98904580681591
94,233,organic,rarely,none,sometimes,24,False,6.391144694112433,28.846971632772227,200.31509669483458,84.27959461928693,1.5664247145102836,34.67156275104416,44.36931473972978,20.959122509226056,75.72950178390975,1,250.8195120811495,20.23400543860824,60.454134119663586,19.31186044172818
117,210,organic,sometimes,synthetic,rarely,12,False,6.3070419531757835,32.0,158.18715503833803,79.15691570768577,1.2372568001091375,10.876089038778256,69.95595649470557,19.167954466516164,68.68975359016622,-1,299.0447543928705,22.323861585998454,59.318073446496435,18.358064967505108
58,751,synthetic,sometimes,synthetic,never,12,True,6.39886892600165,21.07016906589684,206.63290586017445,56.889530712441946,2.7067747648396336,25.9450850594773,50.464306089067236,23.59060885145547,61.86681286417183,0,1374.2672740774258,24.843845486804923,61.334750676410636,13.821403836784441
148,335,none,sometimes,synthetic,rarely,24,True,6.575076815456411,21.344845732700396,203.3679239334502,81.93647584674312,4.5176655220479685,25.326011964524362,62.54453490730182,12.129453128173822,69.6227373236342,-1,223.42958976763413,17.728169052089275,47.46727175067485,34.80455919723588
66,582,organic,often,none,never,18,True,6.111666925630685,21.857912145110134,163.48454524596477,64.19609725242373,1.5812480372905477,23.661510961775114,66.02282234075665,10.315666697468231,84.64881803640228,0,1200.3705939845324,24.933926932754122,60.672190671036745,14.393882396209136
184,94,organic,sometimes,organic,sometimes,36,True,5.928875269312255,25.964783295418044,125.12763877203724,85.42248358432994,2.7222332662345936,29.836358893733973,63.83822321102923,6.3254178952367965,86.8440908914086,0,74.17321738129871,21.568830743103742,65.11228465264777,13.318884604248481
140,243,organic,often,synthetic,never,36,True,6.075708556311948,21.880036216487586,152.91886564928015,69.67226362974365,0.8936222245204106,27.544973280467772,46.36884607034809,26.086180649184136,88.55227711581455,0,402.00033291951223,23.526486523587344,60.72105271763024,15.752460758782405
107,210,none,sometimes,none,sometimes,12,False,5.369953444414963,24.895171995169427,195.1174234818266,73.28987337509012,3.8940803161473605,17.782671994707492,61.3086307946848,20.9086972106077,72.56417208003074,-1,187.32868697476184,17.45429170379517,48.163633418359865,34.38207487784496
86,277,organic,often,organic,sometimes,12,True,6.37376019472787,21.270190180933664,164.80981884209604,71.2885522417746,4.829595858981848,17.38214552243883,62.04172769257206,20.576126784989107,93.59812340419663,0,756.373953535601,22.455743297841323,70.31295991758624,7.231296784572436
113,94,organic,sometimes,synthetic,sometimes,12,True,5.246720927696047,25.72305622960132,196.6286306039749,64.17671268551834,3.772325391099501,17.298745895455983,66.15449533723675,16.546758767307267,89.21469284298523,0,239.34854912083475,21.480834767444254,65.36357649116933,13.155588741386424
210,109,organic,rarely,none,often,18,True,5.873883271485947,20.87610720421504,161.32983269225952,72.74484472403851,3.0093226130658706,12.428299843441595,67.40216628488884,20.16953387166957,67.21143490308641,1,92.86654063581514,22.629240499657687,63.08897111571916,14.281788384623155
110,120,none,sometimes,organic,sometimes,12,False,5.474875961887285,21.159703522070643,206.8907265058645,75.83244798940716,1.6124233074249619,23.89201553114361,58.40198391709082,17.70600055176557,91.44502961136803,1,157.17448954729963,20.009036604831838,52.49406568857828,27.496897706589884
116,543,synthetic,never,synthetic,often,12,False,5.982829330008845,21.572610289127656,172.89792938617634,68.2372145250028,4.446345758969225,19.470915703865607,45.60690008664436,34.92218420949003,83.74501538103354,1,947.0441692171775,19.349059103761956,60.96082521750211,19.69011567873593
93,409,organic,sometimes,organic,rarely,12,True,5.778407092610774,21.151162911955755,238.79692262878262,71.3354430839802,4.620941063434583,25.307459717589264,61.907076339642785,12.785463942767947,77.85768109152494,0,711.8711058706983,21.699221152356323,67.88429789083155,10.416480956812123
84,286,synthetic,sometimes,synthetic,sometimes,18,True,5.67369171743888,19.99704808754559,149.11992420980263,76.45452632987772,1.3402757241609005,30.04141013840144,59.337651769475066,10.620938092123502,74.21571544635843,0,567.6911614618884,20.747146802684817,59.2255307493932,20.027322447921975
77,623,synthetic,often,synthetic,sometimes,12,False,4.446014612877368,25.522216627557114,133.90500813284905,73.99645335605983,2.21627021367092,22.829023183978265,49.9473822392553,27.223594576766438,86.94809594227905,0,1528.243024759483,23.42273936335637,57.2344981687291,19.342762467914532
64,191,organic,sometimes,organic,rarely,12,False,4.9723544410163365,24.72602710116039,145.78024660074848,68.27855328798955,4.81391351648316,21.860065217152254,67.88129301585097,10.258641766996774,94.7010993838498,0,416.33744593573755,26.17105289000463,62.97293644079133,10.85601066920404
140,197,synthetic,often,organic,often,24,True,5.881296668279733,22.57153903293966,208.87889190432693,71.35306691682186,1.1510793567165283,33.24403193611718,41.935486491217475,24.820481572665344,60.57462450100764,-1,267.897324075864,20.858423136204337,57.1527744101013,21.988802453694362
110,1351,organic,rarely,none,sometimes,18,True,5.099536033863695,28.28792944779924,168.1446480539311,77.37641365617829,1.4090076152852287,11.67305278584055,57.93720152284858,30.389745691310864,83.11542407142012,0,2204.200248906818,26.708526800432598,63.47828461742264,9.813188582144768
196,1227,synthetic,often,synthetic,sometimes,12,False,5.116415963677132,17.96396151161512,73.75871230074098,73.34388091007268,3.087805921004674,26.249178661945813,45.1663760011599,28.584445336894284,89.06980810951463,0,1898.1815002310145,20.206103936256568,48.99102779941177,30.802868264331664
58,782,organic,sometimes,synthetic,rarely,36,False,5.921969067446354,29.252176875494428,137.9972946707271,62.06210179244274,2.5966390695217805,10.277929484604172,58.15369641082157,31.56837410457426,61.8490063484859,0,1029.2179121422446,20.212905996948376,59.161635988128154,20.625458014923467
106,255,synthetic,rarely,synthetic,sometimes,12,True,5.156240093335604,23.860490513529886,181.41104788308883,80.38735209503719,0.6976017569622848,32.57036216129648,44.605594515444594,22.82404332325892,68.3813394571094,1,548.589449239425,21.816972449116406,64.28529164642629,13.897735904457306
80,197,synthetic,rarely,synthetic,rarely,36,True,5.834502457965643,20.083584823867948,156.55958040600564,71.77381729106133,1.5363387339635821,28.77855193039761,52.74177271491406,18.479675354688325,88.40017934489036,0,299.97526733018384,18.075672354823578,57.81154579337505,24.112781851801365
60,67,synthetic,sometimes,synthetic,never,18,True,5.315089360298584,26.650799943637836,165.83098587868847,78.97392050956566,0.8131095969662695,34.76348534071293,59.03888018048668,6.1976344788003885,79.7394050109578,0,139.60601183481342,20.307106671200533,56.858067805962065,22.834825522837406
210,170,synthetic,often,none,never,18,True,6.152993331577185,30.342309784706416,180.44415108565482,70.96479694056679,2.310691722094033,23.48802320673822,44.7846175768844,31.72735921637738,62.263970013844975,1,191.66572884629392,18.030558482392003,50.421243457481296,31.54819806012671
91,292,synthetic,sometimes,organic,rarely,36,True,7.009388287460628,25.253657058401302,258.9867964075511,76.44466919879447,2.090868141523419,11.709778732091344,52.592780612863116,35.69744065504555,78.08078391756447,1,455.8409179487427,18.94932389850888,57.257440958141,23.793235143350124
26,1293,organic,rarely,organic,often,12,False,6.217647303445451,22.00259792437048,196.2014781022242,94.33578719047858,3.1442467092699253,34.52910394022744,47.7882684613815,17.682627598391072,79.00935296475781,0,1321.7579835532322,21.317848046590278,66.86433477175376,11.817817181655954
15,510,synthetic,sometimes,organic,sometimes,18,True,6.05150063178438,21.223699682074706,174.36113834447528,61.00153939318557,2.4574367547505753,15.01257551056783,63.39432685024327,21.593097639188905,76.03744093296619,-1,211.5739441603965,21.616083781129934,57.544843978063625,20.839072240806445
89,959,organic,often,synthetic,sometimes,12,False,6.441744380967716,21.075547025665045,164.072477571112,71.92229489174004,1.986347103897182,27.72230688998359,49.64670235698284,22.630990753033572,62.320732807471344,0,1728.686508858629,20.078641377121976,63.55248467224152,16.368873950636498
70,405,synthetic,sometimes,organic,often,24,True,6.5537504579372445,23.502259160340515,190.30792143566515,88.24224794480686,2.021126587799719,25.353081205636283,42.00085178176751,32.646067012596205,66.50832308924164,1,854.4791752590424,22.505947997212374,58.59076593247955,18.903286070308077
71,185,synthetic,rarely,none,rarely,24,True,4.99172240061135,22.15185206310452,163.5695863068949,84.79788194323584,2.639842485183688,23.17672506252672,55.591074955379185,21.2321999820941,80.54767045803356,-1,308.3421555142519,21.16510750545248,58.78634643817281,20.04854605637471
138,50,none,rarely,none,rarely,12,False,6.189046596725241,25.06248642497594,138.9033573688754,87.62132671660052,2.2888915697551235,25.76770495954392,54.92337452974843,19.30892051070765,67.73363798361017,0,41.85346065632766,17.45268341482274,48.17685586923723,34.37046071594003
40,673,organic,sometimes,synthetic,rarely,24,True,6.367736110735043,24.1017301799699,228.60051513086148,69.41673462411791,1.0761572737446456,12.49575406799809,49.2630434856783,38.241202446323605,73.79022056122378,0,869.1861059649668,23.14391726595211,65.47876941258514,11.37731332146275
